account_id,is_mule,total_inflow_amount,total_outflow_amount,log_total_inflow,log_total_outflow,num_unique_senders,num_unique_receivers,num_incoming_txn,num_outgoing_txn,txn_velocity_per_day,num_txn_below_threshold,proportion_txn_below_threshold,avg_txn_amount,std_txn_amount,zscore_outflow,net_flow,ratio_in_out
418,0,68241.55,80083.65,11.130823549579935,11.29083947923635,24,19,24,19,0.22093023255813954,24,1.0,4214.928947368421,2281.5498468704086,0.5302346657171861,-11842.099999999991,0.8521283682749227
419,0,71577.02,69349.93000000001,11.178543322579513,11.146934835890985,24,19,24,19,0.21839080459770116,24,1.0,3649.996315789474,1565.4417825869493,-0.017501809447601102,2227.0899999999965,1.032113803142988
420,0,52062.03,55738.2,10.86021037892941,10.928438948582746,18,18,18,18,0.24,18,1.0,3096.5666666666666,1964.9651359727059,-0.7121017255153581,-3676.1699999999983,0.9340457711228565
421,0,67685.02,68519.35,11.122634938315011,11.134886060422675,20,21,20,21,0.25925925925925924,19,0.95,3262.8261904761907,1754.5107569105303,-0.05988590010232011,-834.3300000000017,0.9878234396560971
422,0,88820.12,63702.91,11.394379738539165,11.062001221152157,28,21,28,21,0.25,28,1.0,3033.471904761905,1507.2773313647992,-0.30566647463218416,25117.209999999992,1.394286697420887
423,0,96490.52,86747.8,11.477210407818118,11.370771864860405,23,25,23,25,0.2976190476190476,23,1.0,3469.9120000000003,1660.008461045204,0.87030297670065,9742.720000000001,1.112310859756674
424,0,58960.44,66014.9,10.984638949902829,11.097650901085537,19,21,19,21,0.2413793103448276,19,1.0,3143.5666666666666,1500.319666812154,-0.18768675714223354,-7054.459999999992,0.8931383672473943
425,0,43454.57,63718.07,10.679494315803138,11.062239168813898,16,24,16,24,0.32,16,1.0,2654.9195833333333,1128.2003082958934,-0.30489286725622355,-20263.5,0.6819818930485496
426,0,69963.93,64925.72,11.155749395489064,11.081014528286316,17,18,17,18,0.2,17,1.0,3606.9844444444443,1555.1592313640208,-0.2432670791573392,5038.209999999992,1.077599601513853
427,0,68658.79,86238.25,11.136919008457632,11.364880689444526,23,27,23,27,0.34615384615384615,23,1.0,3194.009259259259,1531.7168640071982,0.8443008897335763,-17579.460000000006,0.7961524033708939
428,0,78788.18000000001,72576.31,11.274530956773468,11.192407617528561,26,22,26,22,0.25287356321839083,26,1.0,3298.9231818181815,1348.9667263692234,0.14713878195427663,6211.87000000001,1.0855908766924085
429,0,77724.41,43182.33,11.260937509921083,10.67320982013187,24,15,24,15,0.18292682926829268,23,0.9583333333333334,2878.822,1602.1089630154017,-1.352821622850793,34542.08,1.7999123715649434
430,0,53786.92,43010.89,10.892804185622062,10.669231868081312,14,16,14,16,0.19047619047619047,14,1.0,2688.180625,1019.3339814438887,-1.3615701220945082,10776.029999999999,1.2505418976449918
431,0,54334.23,70548.28,10.902928098486981,11.164066751700888,18,22,18,22,0.2619047619047619,18,1.0,3206.74,1934.426810765795,0.043649404205607555,-16214.049999999996,0.7701708673833012
432,1,137229.7,51894.15,11.829418730176123,10.856980615847085,32,15,32,15,0.22058823529411764,32,1.0,3459.61,2056.799714539209,-0.9082617145366108,85335.55000000002,2.6444156036855793
433,0,43634.270000000004,90857.47,10.683621047271634,11.417058300078505,15,22,15,22,0.25,15,1.0,4129.885,2498.8400275608833,1.0800174242445093,-47223.2,0.4802496701702128
434,0,67586.49,81320.3,11.121178185733896,11.306163253841754,20,22,20,22,0.27848101265822783,20,1.0,3696.377272727273,1959.2851879926634,0.5933403096144129,-13733.809999999998,0.8311146171374184
435,0,44530.61,64091.91,10.70395455306301,11.068089028366861,15,18,15,18,0.2535211267605634,15,1.0,3560.661666666667,1690.0258120244268,-0.2858159951302871,-19561.300000000003,0.6947929933746708
436,0,75923.3,59292.68,11.23749207024682,10.990258002577615,19,18,19,18,0.20930232558139536,18,0.9473684210526315,3294.0377777777776,1566.7889173967003,-0.5307183517881007,16630.620000000003,1.2804835268029713
437,0,63345.71,84874.23,11.056378250699026,11.348937574724777,18,28,18,28,0.3218390804597701,18,1.0,3031.2225,1494.8709876270507,0.7746956171110114,-21528.519999999997,0.7463479786502923
438,0,75307.37,44192.5,11.22934656298917,10.696332998428051,22,15,22,15,0.1875,22,1.0,2946.1666666666665,1553.6468115817365,-1.3012731424435144,31114.869999999995,1.7040758047179951
439,0,64970.659999999996,101606.5,11.081706453802138,11.528872630299675,20,29,20,29,0.3918918918918919,20,1.0,3503.6724137931033,1745.5127492243303,1.628535161211801,-36635.840000000004,0.6394340913228976
440,0,54311.299999999996,74730.98,10.902505999607412,11.221663391956719,15,26,16,26,0.30952380952380953,16,1.0,2874.2684615384615,1345.2887727077555,0.25709053688577405,-20419.68,0.7267574973591943
441,0,91662.86,51244.81,11.425883469330035,10.844389137560881,27,16,28,16,0.19047619047619047,27,0.9642857142857143,3202.800625,1008.9901877783138,-0.9413972167467957,40418.05,1.7887247508576967
442,0,43089.19,72914.18,10.671050639975888,11.197052126772473,15,18,15,18,0.21686746987951808,15,1.0,4050.7877777777776,2784.198223961868,0.16438012259516574,-29824.98999999999,0.5909576162003057
443,0,64408.22,88898.48,11.073012069546792,11.395261572216047,18,24,18,24,0.2727272727272727,18,1.0,3704.103333333333,1444.9933107252018,0.9800511238860995,-24490.259999999995,0.7245142999070401
444,0,38900.46,107744.63,10.5687870610359,11.587528450298995,15,32,15,32,0.367816091954023,15,1.0,3367.0196875,1665.9551211503256,1.9417609291937536,-68844.17000000001,0.36104314433118384
445,0,78701.31,112451.69,11.273427785944238,11.630287878844339,24,31,24,32,0.37209302325581395,24,1.0,3514.1153125,1553.601962427302,2.1819598958883537,-33750.380000000005,0.6998677387596398
446,0,89155.85,58130.23,11.398152457131415,10.970458319941692,26,17,26,17,0.19540229885057472,26,1.0,3419.4252941176474,1633.1572216917668,-0.590037606021983,31025.620000000003,1.5337260836573328
447,0,82071.99,68080.66,11.315364252273994,11.128463146028725,25,27,25,27,0.3253012048192771,25,1.0,2521.505925925926,724.094663580026,-0.08227203597041077,13991.330000000002,1.2055110805330032
448,0,81163.2,65465.93,11.304229542231145,11.089300408629562,23,22,23,22,0.2716049382716049,23,1.0,2975.724090909091,1501.5258873136163,-0.21570042740484616,15697.269999999997,1.2397776981095356
449,1,224154.08000000002,82674.6,12.320093412721823,11.32267979515659,50,22,50,22,0.2558139534883721,50,1.0,3757.9363636363637,2384.1671301646566,0.6624495753969816,141479.48,2.7112810947981605
450,0,69435.6,45542.44,11.148169385001857,10.726421874753463,21,15,21,15,0.18072289156626506,21,1.0,3036.1626666666666,1367.5616334946906,-1.2323863653257998,23893.160000000003,1.5246350437086815
451,1,80971.07,102267.5,11.301859559377464,11.535356986634708,26,24,26,24,0.32432432432432434,26,1.0,4261.145833333333,2402.2329484006927,1.6622656675119398,-21296.429999999993,0.7917575964993767
452,0,70668.17,57657.99,11.165764688886908,10.962301454563084,20,19,20,19,0.2345679012345679,20,1.0,3034.6310526315788,2227.1935368802265,-0.6141357819602244,13010.18,1.2256440087488307
453,0,85027.7,67434.21,11.350744125541336,11.118922564055993,24,17,24,17,0.2361111111111111,24,1.0,3966.718235294118,2646.9240025079944,-0.11526006289586398,17593.48999999999,1.2608985854509156
454,0,37686.87,51894.56,10.537093571000122,10.856988516361497,12,14,12,14,0.19444444444444445,12,1.0,3706.7542857142857,1596.3831268440942,-0.9082407924373931,-14207.689999999995,0.7262200508107209
455,0,60492.56,47671.7,11.010292192072134,10.772114185990768,18,14,18,14,0.19718309859154928,18,1.0,3405.121428571428,1732.9554300223522,-1.1237312702507118,12820.86,1.2689406922765498
456,0,75765.71,62978.35,11.23541429310373,11.050562173865014,23,21,23,21,0.23333333333333334,23,1.0,2998.9690476190476,1358.9323869858454,-0.34264041660620637,12787.360000000008,1.2030437443978765
457,1,65338.55,73511.78,11.087352798079003,11.205214547636999,19,23,19,23,0.27380952380952384,19,1.0,3196.164347826087,976.9458679235838,0.19487535794306754,-8173.229999999996,0.8888174113046916
458,0,69709.27,57991.88,11.152102931661869,10.968075523372411,18,18,18,18,0.24,16,0.8888888888888888,3221.771111111111,1702.4257934761238,-0.59709753877028,11717.390000000007,1.202052252832638
459,0,42764.31,65389.18,10.663482538907116,11.088127373266015,13,18,13,18,0.20454545454545456,13,1.0,3632.7322222222224,2056.9975986018057,-0.21961694231942352,-22624.870000000003,0.6539967315693513
460,0,96302.29,32884.54,11.475257761273252,10.400788326461205,29,12,29,12,0.16,29,1.0,2740.3783333333336,1180.4559940189013,-1.8783128035958843,63417.74999999999,2.9284974033390765
461,0,58578.69,59376.21,10.978143328459222,10.991665761696888,18,19,18,19,0.2289156626506024,18,1.0,3125.0636842105264,1570.5045839800466,-0.526455856793773,-797.5199999999968,0.9865683579332531
462,0,52882.42,74244.84,10.875845147169496,11.215137028159353,16,20,16,20,0.24390243902439024,15,0.9375,3712.2419999999997,1894.3242727674133,0.23228305075453443,-21362.42,0.7122706439935759
463,0,69586.47,60150.020000000004,11.150339801379761,11.00461367886503,20,18,20,18,0.21686746987951808,19,0.95,3341.667777777778,1662.2471622565836,-0.486968711438084,9436.449999999997,1.1568819095987
464,0,85798.19,51815.66,11.359764844872052,10.855466998160049,24,20,24,20,0.25316455696202533,24,1.0,2590.7830000000004,954.5355350122135,-0.9122670207990886,33982.53,1.6558351278358705
465,0,80763.4,75310.6,11.2992915533597,11.229389452388238,22,21,22,21,0.23863636363636365,22,1.0,3586.219047619048,1865.3423177017796,0.28666826163870407,5452.799999999988,1.0724041502789778
466,0,108319.17,95073.15,11.5928466575688,11.462412392446215,29,27,29,27,0.3068181818181818,29,1.0,3521.2277777777776,1949.5954365404862,1.2951415101739625,13246.020000000004,1.1393245096012912
467,0,70040.43000000001,56805.89,11.156842203095993,10.947412900169553,20,16,20,16,0.19753086419753085,20,1.0,3550.368125,2094.593503030182,-0.6576180276763336,13234.540000000008,1.2329783055947192
468,0,67376.82,80755.55,11.11807116262296,11.29919435234638,26,26,26,26,0.3023255813953488,26,1.0,3105.9826923076926,1412.0293763078946,0.5645213936794607,-13378.729999999996,0.834330519698027
469,0,85528.34,42961.7,11.356614753954384,10.668087576369832,24,16,24,16,0.22535211267605634,23,0.9583333333333334,2685.10625,1630.2929630708506,-1.364080263705558,42566.64,1.9908043676111513
470,0,65370.11,63013.8,11.087835696728789,11.05112489841906,20,18,20,18,0.21428571428571427,20,1.0,3500.766666666667,1510.0534882267855,-0.3408314204665088,2356.3099999999977,1.0373935550625417
471,0,46208.24,49033.3,10.740935057072496,10.800275332207038,16,14,16,14,0.18181818181818182,16,1.0,3502.378571428572,1767.389135884895,-1.0542494890430432,-2825.060000000005,0.9423848690583745
472,0,28932.93,55664.520000000004,10.272770233887515,10.92711620371623,11,15,11,15,0.2,11,1.0,3710.9680000000003,2070.761999721014,-0.715861579833352,-26731.590000000004,0.519773277484473
473,0,98049.41,62393.57,11.493237013155781,11.041233531340357,27,18,27,18,0.21428571428571427,26,0.9629629629629629,3466.3094444444446,1843.6618091002933,-0.37248145363222007,35655.840000000004,1.5714665790080613
474,0,79139.62,54108.5,11.27898154912657,10.89876505015794,21,16,21,16,0.19047619047619047,21,1.0,3381.78125,2071.115056420494,-0.7952645184311462,25031.119999999995,1.4626097563229437
475,0,74077.31,81356.38,11.212878055884891,11.30660682764739,22,21,22,21,0.26582278481012656,22,1.0,3874.1133333333337,1918.6929735690735,0.5951814543455914,-7279.070000000007,0.910528590382217
476,0,41675.41,72108.7,10.637690540280017,11.185943849591515,18,20,18,20,0.22727272727272727,18,1.0,3605.435,1415.4212208069112,0.12327687264866713,-30433.289999999994,0.5779525910188369
477,0,77590.19,84447.77,11.259209168798352,11.343900357298617,21,26,21,26,0.3023255813953488,21,1.0,3247.991153846154,1588.9469541386886,0.7529335721537393,-6857.580000000002,0.9187950137700498
478,0,91358.94,80818.82,11.422562368147064,11.299977511458492,24,25,24,25,0.2840909090909091,24,1.0,3232.7528,1291.8889351659968,0.5677500307953607,10540.119999999995,1.130416652952864
479,0,98160.47,92781.92,11.494369054822783,11.438017850110556,28,31,28,31,0.3563218390804598,27,0.9642857142857143,2992.9651612903226,1583.5508352410016,1.1782211653175831,5378.550000000003,1.0579698070486148
480,1,48632.42,55949.1,10.792066227883675,10.932215501048573,15,15,15,15,0.18072289156626506,15,1.0,3729.94,1611.1550872898613,-0.701339601795692,-7316.68,0.869226135898522
481,0,66260.82,51062.18,11.101369143028728,10.840818968527152,20,15,20,15,0.1875,20,1.0,3404.1453333333334,1951.447347885544,-0.9507167362106296,15198.640000000007,1.2976496498974388
482,0,53097.81,61419.04,10.87990979643277,11.025491445248264,16,17,16,17,0.19318181818181818,16,1.0,3612.884705882353,1657.059653682984,-0.4222112422928466,-8321.230000000003,0.8645170943733409
483,0,49363.09,72354.49,10.8069785157624,11.189346610314182,12,23,12,23,0.26436781609195403,11,0.9166666666666666,3145.847391304348,1838.5973578277183,0.1358194159822698,-22991.40000000001,0.6822394850685838
484,0,50061.9,52727.33,10.82103549379128,10.872908161247336,14,19,14,19,0.2753623188405797,14,1.0,2775.1226315789477,1467.8003995542376,-0.8657449471551439,-2665.4300000000003,0.9494487962883764
485,0,103346.0,81521.27,11.545847537112408,11.308631513436296,28,22,28,22,0.275,28,1.0,3705.512272727273,1708.8468865037723,0.6035957102969225,21824.729999999996,1.2677182286291664
486,0,52457.33,38470.36,10.867774419136042,10.557669347343976,19,15,19,15,0.1875,19,1.0,2564.690666666667,1138.3058828456226,-1.5932711444409058,13986.970000000001,1.3635778297889596
487,0,73418.92,81404.05,11.203950567428874,11.307192589378312,24,23,24,23,0.26744186046511625,24,1.0,3539.3065217391304,1664.9767342316848,0.5976140311010038,-7985.130000000005,0.9019074603781998
488,0,84096.13,52722.57,11.339727719338304,10.87281788312047,23,18,23,18,0.20454545454545456,23,1.0,2929.0316666666668,1147.77520678946,-0.8659878476241133,31373.560000000005,1.595068867090508
489,0,83705.76,60283.94,11.335075017851882,11.00683760027846,24,16,24,16,0.1927710843373494,23,0.9583333333333334,3767.74625,1236.8288730128895,-0.48013483942036156,23421.819999999992,1.3885250366847288
490,0,63922.17,55697.29,11.065437172452004,10.927704725264583,20,17,20,17,0.19767441860465115,20,1.0,3276.311176470588,912.0562408637579,-0.7141893427812258,8224.879999999997,1.1476710985399827
491,0,47727.09,57316.09,10.773275392438304,10.956354113033012,14,13,14,13,0.2,14,1.0,4408.929999999999,2109.7052830352077,-0.6315827715275731,-9589.0,0.8326996834571234
492,0,73001.71,72130.03,11.198251842729148,11.186239605168396,19,23,19,23,0.3150684931506849,18,0.9473684210526315,3136.088260869565,1267.2992031397541,0.12436533210310285,871.6800000000076,1.0120848417781056
493,0,66154.2,51291.78,11.099758775675026,10.845305280513212,21,16,21,16,0.20253164556962025,21,1.0,3205.73625,1068.5622473078795,-0.9390003606485845,14862.419999999998,1.2897622192093938
494,0,96357.24,80871.21,11.47582819172182,11.300625533526535,31,22,31,23,0.27058823529411763,31,1.0,3516.1395652173915,2095.666139333697,0.5704234668393309,15486.029999999999,1.1914900246948203
495,0,47915.08,43222.67,10.777206426438275,10.67414354084734,18,12,18,12,0.14634146341463414,18,1.0,3601.8891666666664,1967.0929034882383,-1.3507630924057892,4692.4100000000035,1.1085636310760072
496,0,74150.17,88853.39,11.213861126268297,11.394754241478696,22,24,22,24,0.3037974683544304,22,1.0,3702.224583333333,1501.095598893425,0.9777502032672294,-14703.220000000001,0.8345226895676124
497,0,81459.61,68468.22,11.307874869512201,11.134139580199776,19,20,19,20,0.2631578947368421,18,0.9473684210526315,3423.411,1780.1077058274636,-0.06249503896332805,12991.39,1.1897433583055028
498,0,88541.84,110288.49,11.39124178166961,11.610863915116866,25,31,25,31,0.37349397590361444,25,1.0,3557.6932258064517,1758.8981976896544,2.0715728592341027,-21746.65000000001,0.8028203124369551
499,0,73531.36,62949.770000000004,11.205480860418445,11.050108271327787,19,15,19,16,0.1839080459770115,19,1.0,3934.3606250000003,1745.8927495485655,-0.3440988400102272,10581.589999999997,1.1680957690552325
500,0,84115.73,79034.65,11.339960756022544,11.277654295482144,21,21,22,21,0.2413793103448276,22,1.0,3763.5547619047616,2008.941995580308,0.476704709425438,5081.080000000002,1.0642892705920757
501,0,88776.01,70307.89,11.393882999064408,11.160653527840598,29,18,29,18,0.2222222222222222,29,1.0,3905.9938888888887,2056.0888963762322,0.031382420227558654,18468.119999999995,1.262674928802443
502,0,68016.15,62226.1,11.127515158242039,11.038545875159697,23,17,23,17,0.19101123595505617,23,1.0,3660.358823529412,2088.689777964533,-0.38102736572009344,5790.049999999996,1.093048576079812
503,0,90037.41,73329.46,11.407991636046447,11.20273135408058,24,22,25,22,0.3142857142857143,25,1.0,3333.157272727273,1391.2656593537304,0.185571657627423,16707.949999999997,1.2278477163202892
504,0,73227.3,122947.17,11.201337237256089,11.719518163434342,22,31,22,31,0.3780487804878049,22,1.0,3966.0377419354836,2455.7633605455685,2.7175391005222114,-49719.869999999995,0.595599719782082
505,0,79543.49,50358.91,11.284071766753579,10.826950701024042,21,17,21,17,0.19318181818181818,21,1.0,2962.288823529412,1361.3480630742565,-0.9866042599106273,29184.58,1.5795316062242015
506,0,69724.14,88007.21,11.152316220381806,11.385185384563139,19,26,19,26,0.3058823529411765,19,1.0,3384.8926923076924,1941.4857563310788,0.9345700522520234,-18283.070000000007,0.7922548618459783
507,0,101973.03,93271.87,11.532473452005192,11.443284562127735,25,27,25,27,0.3068181818181818,25,1.0,3454.5137037037034,1558.588521807097,1.2032230738830187,8701.160000000003,1.0932881478628016
508,0,76122.82,103662.27,11.240116504071041,11.548903136683156,22,26,22,26,0.30952380952380953,22,1.0,3987.0103846153847,1808.6682647948037,1.73344009757585,-27539.449999999997,0.7343348742025426
509,0,91509.59,76222.98,11.424209982271439,11.241431390330387,28,22,28,22,0.2558139534883721,28,1.0,3464.6809090909087,2155.76402685785,0.3332265662349525,15286.61,1.2005511986017865
510,0,80151.58,90772.6,11.291687347164041,11.41612377341505,22,28,22,28,0.35,21,0.9545454545454546,3241.878571428572,1751.7083678400481,1.0756865497063965,-10621.020000000004,0.8829931058491218
511,0,72320.29000000001,71422.46,11.188873832296354,11.176381665788476,21,19,21,19,0.24675324675324675,21,1.0,3759.0768421052635,2738.4467366963354,0.08825838150886854,897.8300000000017,1.0125706955487113
512,0,38246.630000000005,89036.42,10.55183687655072,11.396812009788382,13,22,13,22,0.2619047619047619,13,1.0,4047.11,2075.026073013473,0.9870901345351785,-50789.78999999999,0.4295616333181411
513,0,50148.0,71383.95,10.822753853011813,11.175842341795814,14,17,14,17,0.2125,14,1.0,4199.055882352941,2125.075556127531,0.08629323506769054,-21235.949999999997,0.7025108585333258
514,0,81462.6,70572.8,11.307911573695089,11.164414249789036,25,21,25,21,0.25925925925925924,25,1.0,3360.609523809524,1663.9856865083789,0.044900647797861015,10889.800000000003,1.1543059082252654
515,0,95165.84,68300.45,11.463386840774458,11.131686275201758,28,19,28,19,0.22093023255813954,28,1.0,3594.7605263157893,1778.4830398793788,-0.07105625990428782,26865.39,1.3933413323045456
516,0,61447.42,49620.15,11.02595340270268,10.812172433115883,20,17,20,17,0.2073170731707317,20,1.0,2918.8323529411764,917.7221142285489,-1.0243028209307339,11827.269999999997,1.2383561919905521
517,0,66134.72,76964.44,11.099464273223296,11.251111768912132,23,23,23,23,0.2839506172839506,23,1.0,3346.28,2310.1760959128787,0.3710629069328361,-10829.720000000001,0.8592893029560145
518,0,82882.69,66638.39,11.325193578702999,11.107051123137365,25,18,26,18,0.20454545454545456,26,1.0,3702.132777777778,2141.559853597113,-0.15587036777298444,16244.300000000003,1.2437678941523047
519,0,61680.49,52383.44,11.029739164884477,10.866364879646888,22,16,22,16,0.20512820512820512,22,1.0,3273.965,1426.0917876490278,-0.8832934854479649,9297.049999999996,1.1774807076434841
520,0,26352.38,72128.47,10.17935181898798,11.186217977626553,10,24,10,24,0.2857142857142857,10,1.0,3005.3529166666667,1791.7629554993653,0.12428572606705424,-45776.09,0.3653533757197401
521,0,48747.6,53823.15,10.794431758064906,10.893477530189617,16,14,16,14,0.1891891891891892,16,1.0,3844.5107142857146,2203.736362144508,-0.809825789191728,-5075.550000000003,0.905699499193191
522,0,77965.47,77930.73,11.26403414145549,11.26358846600093,22,25,22,25,0.2840909090909091,22,1.0,3117.2291999999998,1393.9404505929704,0.4203722124286921,34.74000000000524,1.000445780502762
523,0,57216.14,79420.22,10.95460878283134,11.28252086593719,16,23,16,23,0.2911392405063291,15,0.9375,3453.053043478261,1851.8253724327708,0.4963801577070488,-22204.08,0.7204228343865076
524,0,52314.47,74786.46,10.865047399813786,11.222405502849407,19,23,19,23,0.25842696629213485,19,1.0,3251.5852173913045,1683.6865181361286,0.2599216541165336,-22471.990000000005,0.6995179341287179
525,0,73768.35,74748.47,11.208698612669677,11.221897400926792,21,24,21,24,0.27906976744186046,21,1.0,3114.5195833333332,1604.0553320866056,0.2579830430207054,-980.1199999999953,0.9868877583715092
526,0,65780.62,52684.44,11.094095746986161,10.872094415521959,19,19,19,19,0.2235294117647059,19,1.0,2772.865263157895,1406.358702225828,-0.8679336028513814,13096.179999999993,1.2485777584425306
527,0,56877.34,41091.53,10.948669879803715,10.623581632140644,16,15,16,15,0.1744186046511628,16,1.0,2739.4353333333333,1342.5599954078489,-1.4595141229602182,15785.809999999998,1.384162137550001
528,0,71051.41,46290.28,11.171173052724791,10.742708885403653,20,15,20,15,0.1744186046511628,19,0.95,3086.0186666666664,1487.0776675070122,-1.1942244563522815,24761.130000000005,1.5349099206140038
529,0,68908.97,75775.81999999999,11.140556149000702,11.235547720113315,19,17,19,18,0.22784810126582278,19,1.0,4209.767777777777,2357.669244573237,0.3104082104147254,-6866.849999999991,0.9093794036145041
530,0,66980.53,43193.16,11.1121721887269,10.673460579908676,20,14,20,14,0.17073170731707318,20,1.0,3085.2257142857147,1516.0498792926626,-1.3522689732543776,23787.369999999995,1.5507207622688406
531,0,71761.13,40424.38,11.181112178566416,10.607213084524812,24,13,24,13,0.14942528735632185,24,1.0,3109.567692307692,1517.1584091713137,-1.493558460748626,31336.750000000007,1.7751943258004206
532,0,63210.450000000004,51517.090000000004,11.054240734611561,10.849688287109648,17,16,17,16,0.2222222222222222,17,1.0,3219.8181250000002,1462.3492633030307,-0.9275029016856732,11693.36,1.2269802118093238
533,0,103010.2,73088.91,11.542592999164317,11.19944560611508,24,21,24,21,0.2441860465116279,22,0.9166666666666666,3480.424285714286,1847.3964879759067,0.1732965089277279,29921.289999999994,1.4093820799899737
534,0,93344.02,59694.96,11.444057799930336,10.99701962539907,26,18,26,18,0.23376623376623376,26,1.0,3316.3866666666668,2289.636673122153,-0.5101902003895836,33649.060000000005,1.5636834332412652
535,0,91927.41,81849.92,11.428765400939707,11.312654822809417,26,22,26,22,0.25287356321839083,25,0.9615384615384616,3720.450909090909,2219.998999572724,0.6203665588529594,10077.490000000005,1.123121562000305
536,0,83803.88,74671.56,11.336246518664861,11.2208679676258,25,26,25,26,0.3023255813953488,25,1.0,2871.9830769230766,1611.2220328552344,0.2540583633844818,9132.320000000007,1.1222998421353458
537,0,76120.25,98804.12,11.240082742715087,11.500904704255602,21,29,21,29,0.34523809523809523,21,1.0,3407.038620689655,1581.3717152449012,1.4855310821718877,-22683.869999999995,0.7704157478453328
538,0,70932.53,73471.59,11.169498520334065,11.204667690476976,18,21,18,21,0.23595505617977527,18,1.0,3498.6471428571426,1753.4881425978988,0.19282448192460663,-2539.0599999999977,0.9654416081100191
539,0,63932.03,90975.03,11.065591408226563,11.41835134420797,19,27,19,27,0.34177215189873417,19,1.0,3369.4455555555555,1589.6874600188007,1.0860164534739256,-27043.0,0.7027426097029041
540,0,118221.81,74656.44,11.68032634333966,11.220665463104918,32,24,32,24,0.27906976744186046,32,1.0,3110.685,1298.8921648449698,0.2532867971889327,43565.369999999995,1.583544701568947
541,0,28117.01,79899.04,10.24416557528386,11.288531632380023,11,21,11,21,0.23333333333333334,11,1.0,3804.71619047619,1950.1025627450372,0.5208141078229824,-51782.03,0.35190673129489414
542,0,69314.84,83042.34,11.146428730488097,11.327117919170812,21,29,21,29,0.3670886075949367,21,1.0,2863.5289655172414,1300.571968199664,0.6812151675101626,-13727.5,0.8346927603436993
543,0,64107.33,82491.14,11.068329587663705,11.320458295056765,16,22,16,22,0.25287356321839083,16,1.0,3749.597272727273,1933.4478779709325,0.6530877014396084,-18383.809999999998,0.7771420057960164
544,0,81237.69,80361.8,11.305146890502765,11.294306661527436,23,19,23,19,0.2111111111111111,23,1.0,4229.5684210526315,2268.600052176729,0.5444285240036973,875.8899999999994,1.0108993327675586
545,0,56128.2,66817.2,10.935411455206847,11.10973077750541,20,25,20,25,0.2777777777777778,20,1.0,2672.688,1369.7107128423143,-0.1467457810384493,-10689.0,0.8400262207934484
546,0,57169.17,68336.99,10.953787537841142,11.132221113472042,19,22,19,22,0.25,19,1.0,3106.2268181818185,1252.9950741832504,-0.06919164159837657,-11167.820000000007,0.8365772329158775
547,0,38739.07,82606.55,10.56462974387727,11.3218563596903,13,22,13,22,0.2619047619047619,13,1.0,3754.843181818182,2343.0885207764036,0.6589770172219066,-43867.48,0.4689588174303369
548,0,43500.33,102856.39,10.680546791322023,11.541098744711816,13,25,13,25,0.2808988764044944,13,1.0,4114.2556,2100.773656190103,1.6923164358252358,-59356.06,0.42292297056118733
549,0,79297.82,54046.44,11.280978527310463,10.8976174583934,21,21,21,21,0.23595505617977527,20,0.9523809523809523,2573.6400000000003,1284.793827090557,-0.7984314098395978,25251.380000000005,1.4672163420939475
550,0,51989.37,34928.12,10.858813788105659,10.461076144239893,17,14,17,14,0.18666666666666668,17,1.0,2494.8657142857146,1362.0903224016458,-1.774029916962242,17061.25,1.4884674583115267
551,0,68508.45,79387.14,11.134726970939614,11.282104265801298,17,24,17,24,0.26666666666666666,17,1.0,3307.7975,1435.3447438287974,0.49469210150673315,-10878.690000000002,0.8629665963530113
552,0,46684.270000000004,58376.22,10.75118397634352,10.974681024226664,14,19,14,19,0.2289156626506024,14,1.0,3072.4326315789476,1414.3158867289167,-0.5774848567863232,-11691.949999999997,0.7997138218267644
553,0,84103.24,67221.52,11.339812260861411,11.115763589419014,24,20,24,21,0.2413793103448276,23,0.9583333333333334,3201.0247619047623,1410.2876043084937,-0.12611352943894505,16881.72,1.251135648226937
554,0,60808.91,94814.8,11.015508048093327,11.459691341022435,23,25,23,25,0.29069767441860467,23,1.0,3792.592,2033.0274145921724,1.2819580361911478,-34005.89,0.6413440728662614
555,0,80975.07,62633.16,11.30190895790715,11.045066095156193,27,18,27,18,0.24,27,1.0,3479.6200000000003,1571.925956361289,-0.3602552932624011,18341.910000000003,1.292846632678281
556,0,75238.01,64864.07,11.228425125433663,11.080064545168948,20,18,20,18,0.22784810126582278,20,1.0,3603.5594444444446,1352.2133840114411,-0.24641304846657308,10373.939999999995,1.1599335348521915
557,0,85394.29,50279.27,11.355046226030897,10.825368032618167,24,16,24,16,0.20512820512820512,24,1.0,3142.454375,1352.2145304695243,-0.9906682501099363,35115.02,1.6983995591025884
558,0,68510.24,60216.43,11.134753098380662,11.005717124273497,21,20,21,20,0.23529411764705882,21,1.0,3010.8215,1970.2108808323699,-0.48357984165988116,8293.810000000005,1.137733339555334
559,0,73607.95999999999,66176.86,11.206522036437796,11.100101244899593,19,20,19,20,0.26666666666666666,19,1.0,3308.843,2318.6954268637674,-0.1794220176560449,7431.099999999991,1.1122915170045842
560,0,56613.83,65699.74,10.944026244005842,11.092865467727384,17,20,17,20,0.25316455696202533,17,1.0,3284.987,1276.5599534856003,-0.2037692176044897,-9085.910000000003,0.8617055409960526
