txn_id,timestamp_day,src_account_id,dst_account_id,amount,typology
10126,39,25,3168,2281.62,normal
10127,66,3632,3745,2877.39,normal
10128,37,3078,1042,2579.04,normal
10129,16,3300,4137,3147.82,normal
10130,10,2482,209,1211.25,normal
10131,40,1737,1802,4527.15,normal
10132,89,4226,2410,3876.62,normal
10133,30,3827,2266,3431.04,normal
10134,48,1606,4403,1548.47,normal
10135,78,829,1181,3937.8,normal
10136,51,1780,4233,3571.05,normal
10137,54,4763,1040,3842.44,normal
10138,79,4046,4681,4087.95,normal
10139,2,2838,4108,2745.49,normal
10140,44,488,1728,3606.76,normal
10141,23,1831,3664,4511.33,normal
10142,27,4654,4852,4879.11,normal
10143,19,3173,4321,2805.52,normal
10144,67,3767,2982,2080.22,normal
10145,30,4270,4055,3182.46,normal
10146,72,1817,3036,3591.77,normal
10147,35,2069,3038,2741.39,normal
10148,41,1008,2493,1317.96,normal
10149,37,4298,1454,2593.17,normal
10150,43,653,3060,4135.48,normal
10151,6,4676,3435,3322.78,normal
10152,5,1236,3690,2452.65,normal
10153,61,3247,4070,3880.18,normal
10154,77,3819,1568,1714.48,normal
10155,68,413,4490,4231.64,normal
10156,55,3843,135,2119.15,normal
10157,46,2713,1323,1278.46,normal
10158,44,2063,3205,1770.9,normal
10159,67,1420,186,6127.36,normal
10160,2,2624,2932,6567.02,normal
10161,34,1922,2114,4417.62,normal
10162,3,1167,1229,3860.76,normal
10163,19,4372,4181,1840.58,normal
10164,58,903,4495,5197.69,normal
10165,40,69,860,3066.3,normal
10166,15,110,1628,4453.59,normal
10167,48,1378,4069,2412.69,normal
10168,72,1667,3333,3614.17,normal
10169,49,3430,699,3827.72,normal
10170,64,4256,4085,6768.88,normal
10171,45,3407,717,3108.01,normal
10172,82,4070,1610,2703.93,normal
10173,23,144,610,1935.63,normal
10174,28,1975,4270,7459.84,normal
10175,8,665,63,2266.43,normal
10176,21,3062,2995,3881.37,normal
10177,57,715,2640,2152.53,normal
10178,19,1518,458,10000.0,normal
10179,56,1242,4919,6500.54,normal
10180,77,3490,3429,2563.26,normal
10181,45,1886,4540,7455.78,normal
10182,48,2783,4344,1802.96,normal
10183,21,3155,3911,1105.23,normal
10184,50,478,4742,1639.32,normal
10185,34,912,4355,2990.88,normal
10186,31,993,4397,2688.16,normal
10187,58,4807,4109,3737.13,normal
10188,5,4551,498,3867.37,normal
10189,45,2906,4832,3605.23,normal
10190,39,4408,3236,3392.08,normal
10191,42,373,771,3286.16,normal
10192,62,209,809,4007.03,normal
10193,7,952,270,1741.85,normal
10194,84,3326,624,4036.36,normal
10195,47,4378,3888,1130.33,normal
10196,65,3541,4848,3995.93,normal
10197,1,3270,4888,3212.27,normal
10198,37,3914,2440,3291.45,normal
10199,78,187,3696,1955.53,normal
10200,82,4317,3427,7118.24,normal
10201,39,460,2638,3696.53,normal
10202,6,1047,2846,4959.38,normal
10203,5,3154,2911,3477.66,normal
10204,2,4077,195,2516.12,normal
10205,1,3825,3000,2283.97,normal
10206,55,1739,3770,3185.64,normal
10207,15,4698,2581,4179.06,normal
10208,10,248,1022,5818.42,normal
10209,0,2220,3198,1859.02,normal
10210,3,3564,4357,3225.66,normal
10211,51,3040,3805,2281.17,normal
10212,67,3511,1399,2218.9,normal
10213,14,208,4721,2685.21,normal
10214,1,1596,4311,3136.11,normal
10215,80,4020,2156,2520.83,normal
10216,84,1076,2893,1693.57,normal
10217,69,4065,3937,3559.21,normal
10218,5,3441,1667,8499.34,normal
10219,10,3475,3266,2424.41,normal
10220,12,3148,4715,2431.0,normal
10221,5,2113,4514,3695.03,normal
10222,39,4760,1654,1189.87,normal
10223,74,3975,3868,5295.74,normal
10224,81,4563,3118,7977.75,normal
10225,89,850,3967,1095.56,normal
10226,18,151,3851,1967.02,normal
10227,40,1170,288,2367.46,normal
10228,44,4752,4438,4579.02,normal
10229,47,3032,1033,5763.59,normal
10230,31,3902,2853,1958.13,normal
10231,10,3720,4960,1846.73,normal
10232,57,2365,4289,5524.76,normal
10233,30,1261,3582,5332.02,normal
10234,38,875,4862,4373.02,normal
10235,41,2846,3203,2090.45,normal
10236,34,3825,4581,6051.11,normal
10237,85,3929,3954,2251.14,normal
10238,19,582,726,2161.71,normal
10239,15,625,2427,1779.89,normal
10240,42,4864,1662,5523.04,normal
10241,48,1171,4853,3105.55,normal
10242,7,365,1754,2167.93,normal
10243,81,2842,2473,1176.99,normal
10244,61,4248,865,9020.31,normal
10245,84,2364,3713,2015.7,normal
10246,43,673,4518,2010.28,normal
10247,39,279,2703,2630.57,normal
10248,35,3102,4133,3561.17,normal
10249,37,4723,1974,2422.75,normal
10250,65,1867,1476,1095.56,normal
10251,40,1743,1927,4481.81,normal
10252,68,4637,4139,1619.14,normal
10253,22,2924,2181,4129.68,normal
10254,68,4381,1143,1485.06,normal
10255,75,4178,3650,2804.57,normal
10256,37,2762,193,2486.26,normal
10257,30,762,1623,6065.64,normal
10258,31,2525,2905,2686.71,normal
10259,72,2132,1277,3244.71,normal
10260,2,1849,1153,4503.42,normal
10261,70,3772,1831,1902.48,normal
10262,63,1431,1481,7056.48,normal
10263,9,517,4794,10000.0,normal
10264,6,1558,2117,1248.91,normal
10265,39,3885,81,4498.16,normal
10266,32,2934,1009,3525.41,normal
10267,86,2632,3201,6128.27,normal
10268,25,1964,1640,4225.27,normal
10269,36,3020,348,2091.48,normal
10270,19,2261,1726,3005.69,normal
10271,79,3716,3396,4548.57,normal
10272,50,739,4175,1170.13,normal
10273,40,4058,1343,4844.71,normal
10274,83,810,3655,2970.5,normal
10275,86,1147,1473,1813.39,normal
10276,19,3353,1086,2495.81,normal
10277,83,1104,4490,1263.61,normal
10278,23,780,2318,5594.93,normal
10279,75,3026,805,4602.4,normal
10280,9,727,3708,2663.06,normal
10281,0,645,1983,3214.47,normal
10282,3,725,3742,2535.47,normal
10283,37,1078,892,1098.5,normal
10284,27,73,723,5114.92,normal
10285,9,1754,3718,3447.86,normal
10286,24,4942,4933,2976.86,normal
10287,26,4879,191,3836.28,normal
10288,51,4876,832,4131.35,normal
10289,28,3496,4925,4519.31,normal
10290,78,2038,3685,2292.04,normal
10291,7,4011,569,3376.2,normal
10292,70,4578,1838,2768.11,normal
10293,70,4829,4274,1542.96,normal
10294,29,3422,4896,6437.57,normal
10295,16,2638,1567,2985.97,normal
10296,23,4948,3156,4348.03,normal
10297,43,2355,355,3122.1,normal
10298,50,2640,1623,3734.13,normal
10299,60,2841,405,2502.63,normal
10300,19,2883,4821,2046.57,normal
10301,25,2,1204,1710.62,normal
10302,64,248,1216,3380.32,normal
10303,18,678,1922,3587.3,normal
10304,43,1600,3350,1148.36,normal
10305,80,4095,1220,3934.12,normal
10306,16,1319,3639,1377.45,normal
10307,21,3019,3421,2570.38,normal
10308,11,3852,4551,3768.9,normal
10309,87,1828,64,5920.45,normal
10310,5,3048,1276,3048.96,normal
10311,28,1968,2808,3994.46,normal
10312,13,3528,2586,1350.55,normal
10313,36,3575,1881,1436.33,normal
10314,30,1528,1254,3234.13,normal
10315,39,615,2593,3096.2,normal
10316,23,1490,4384,5380.5,normal
10317,16,4447,3943,3013.07,normal
10318,76,754,1203,3099.25,normal
10319,50,954,920,2991.6,normal
10320,85,3285,1307,2915.09,normal
10321,11,3337,3471,3825.01,normal
10322,10,2415,2939,1717.34,normal
10323,69,2977,4583,2935.57,normal
10324,48,4380,417,2509.78,normal
10325,69,1380,4279,4797.74,normal
10326,44,2240,4456,2776.66,normal
10327,50,4440,563,4048.52,normal
10328,62,4402,3203,2013.04,normal
10329,82,1160,4223,2387.61,normal
10330,69,3854,4457,1285.37,normal
10331,67,1382,2049,1906.23,normal
10332,88,4932,2752,1000.65,normal
10333,6,3912,3947,3495.96,normal
10334,58,4329,1907,5489.12,normal
10335,33,1283,4986,5076.43,normal
10336,62,4896,2969,1352.84,normal
10337,27,662,15,4457.88,normal
10338,20,1111,1943,1982.87,normal
10339,15,1361,154,3340.28,normal
10340,2,3996,824,1681.76,normal
10341,54,3359,791,1583.84,normal
10342,73,1953,2407,4209.87,normal
10343,36,1348,4389,2661.46,normal
10344,3,2430,1911,2479.77,normal
10345,37,3001,2609,1651.46,normal
10346,48,655,146,1144.6,normal
10347,84,3025,2979,2302.96,normal
10348,45,1807,592,3265.2,normal
10349,13,2996,3827,3924.86,normal
10350,23,1464,2776,1805.05,normal
10351,50,2059,3870,3096.27,normal
10352,27,2137,3775,2925.11,normal
10353,14,4453,717,3494.9,normal
10354,75,3307,4898,3872.01,normal
10355,11,1785,2382,1683.54,normal
10356,76,3549,276,3307.68,normal
10357,12,1140,538,6067.93,normal
10358,86,284,2569,3109.6,normal
10359,32,2779,2462,2524.51,normal
10360,52,3383,2289,1928.55,normal
10361,31,4072,1462,2825.54,normal
10362,38,2931,3199,6411.29,normal
10363,57,4520,1921,4688.81,normal
10364,38,4242,1943,1569.15,normal
10365,41,3943,2310,6160.01,normal
10366,78,1939,497,3305.37,normal
10367,29,1265,1110,1219.96,normal
10368,68,3671,3663,10000.0,normal
10369,45,3807,3414,2342.1,normal
10370,22,3768,1709,2790.96,normal
10371,24,3595,4915,2633.79,normal
10372,27,158,2296,4157.13,normal
10373,81,2174,4889,1130.77,normal
10374,66,1977,4427,3214.58,normal
10375,27,2963,1166,1540.6,normal
10376,3,2971,4350,2892.99,normal
10377,82,2216,1377,4843.58,normal
10378,58,3418,2428,2450.3,normal
10379,55,723,375,2881.11,normal
10380,69,2608,4592,7447.45,normal
10381,17,3853,1910,2605.23,normal
10382,7,1101,2352,5390.6,normal
10383,73,264,4515,2208.54,normal
10384,66,2406,1464,3097.96,normal
10385,5,4095,591,5436.68,normal
10386,40,608,3703,2518.26,normal
10387,5,599,3928,1399.0,normal
10388,17,4624,2709,2910.28,normal
10389,82,3017,243,10000.0,normal
10390,38,3075,1859,4247.68,normal
10391,56,1937,4196,1730.03,normal
10392,3,4693,4316,3797.39,normal
10393,74,813,3188,2108.9,normal
10394,23,1968,1496,4551.03,normal
10395,5,4107,1127,1874.46,normal
10396,89,1561,75,2539.67,normal
10397,85,4471,3424,1941.95,normal
10398,6,1082,1020,1979.11,normal
10399,46,2825,3385,2356.66,normal
10400,78,1363,2196,4135.29,normal
10401,66,2700,3895,2788.17,normal
10402,89,436,3176,6508.0,normal
10403,69,4340,3133,3569.94,normal
10404,68,198,3870,2202.57,normal
10405,10,4209,4241,3449.2,normal
10406,6,2424,1165,2344.12,normal
10407,43,2990,3817,5442.38,normal
10408,27,4919,1434,10000.0,normal
10409,8,4519,4873,3471.02,normal
10410,79,4395,576,3910.69,normal
10411,80,1039,1334,2488.12,normal
10412,50,2509,1164,3754.59,normal
10413,55,4452,47,2226.7,normal
10414,71,3081,1561,4364.38,normal
10415,39,2174,952,3277.34,normal
10416,9,3841,4310,2083.22,normal
10417,39,1877,3511,2207.84,normal
10418,79,3006,348,5994.99,normal
10419,23,3202,675,1651.38,normal
10420,81,3631,1859,1468.79,normal
10421,29,149,4882,5863.78,normal
10422,23,1442,2183,2405.52,normal
10423,88,3583,3379,3277.34,normal
10424,37,2634,3529,1326.57,normal
10425,19,3606,3170,5082.23,normal
10426,27,4067,3572,2127.58,normal
10427,18,835,1513,1717.6,normal
10428,87,4030,4955,3824.53,normal
10429,82,408,555,2209.75,normal
10430,72,3799,3766,3033.27,normal
10431,85,293,80,3020.02,normal
10432,25,155,3179,3542.49,normal
10433,32,2476,673,1675.89,normal
10434,38,3106,757,1493.48,normal
10435,84,2418,4573,2412.33,normal
10436,37,4444,4487,8915.98,normal
10437,23,4188,4773,5456.74,normal
10438,82,1313,1501,3998.95,normal
10439,56,1788,1360,1991.25,normal
10440,55,511,3274,2637.44,normal
10441,18,4011,3933,6027.04,normal
10442,75,219,4591,4357.09,normal
10443,28,239,1186,1441.1,normal
10444,10,2562,2293,3920.27,normal
10445,14,2740,4610,1639.24,normal
10446,72,4620,794,1084.12,normal
10447,65,2276,4845,5101.39,normal
10448,8,4578,2695,3936.05,normal
10449,56,3874,2760,1397.5,normal
10450,42,3686,2029,1427.85,normal
10451,78,1962,2907,2881.53,normal
10452,16,1000,488,2477.54,normal
10453,38,1459,3865,3293.67,normal
10454,58,3297,4942,3236.7,normal
10455,5,609,433,4520.32,normal
10456,78,1315,3156,4199.74,normal
10457,81,510,2864,2124.37,normal
10458,85,3714,4493,2094.99,normal
10459,79,249,221,3717.41,normal
10460,9,645,166,3382.31,normal
10461,2,2406,514,2902.67,normal
10462,40,2195,2513,3773.14,normal
10463,39,608,1380,3305.15,normal
10464,74,3537,899,7851.78,normal
10465,44,1108,3155,7370.95,normal
10466,10,1516,3438,3775.63,normal
10467,79,3461,1340,4542.35,normal
10468,14,2861,593,5798.52,normal
10469,50,1111,2230,2935.17,normal
10470,28,3861,3274,4282.2,normal
10471,53,1544,4936,3532.35,normal
10472,4,3427,3764,3754.02,normal
10473,18,2645,1472,4234.28,normal
10474,17,4553,2104,1657.16,normal
10475,20,4513,4370,3104.91,normal
10476,23,2294,27,7739.31,normal
10477,48,1391,1382,3027.85,normal
10478,47,1028,1452,1644.24,normal
10479,78,1742,2853,1658.28,normal
10480,86,2524,490,2321.72,normal
10481,62,4603,3961,1374.16,normal
10482,49,4403,1130,4756.56,normal
10483,54,2009,4625,2904.19,normal
10484,35,4538,1417,6813.98,normal
10485,86,4986,3829,2825.83,normal
10486,79,2198,1473,3337.23,normal
10487,15,59,63,2422.44,normal
10488,43,315,3409,3786.89,normal
10489,82,1073,1209,1149.86,normal
10490,68,567,3398,3136.11,normal
10491,53,2222,975,4464.93,normal
10492,46,1007,2144,4290.99,normal
10493,12,3353,3817,3832.3,normal
10494,86,4196,2769,5901.86,normal
10495,34,3233,3261,9059.34,normal
10496,42,1770,539,2196.56,normal
10497,55,4075,3447,2571.66,normal
10498,39,25,755,2193.65,normal
10499,57,2643,2812,2609.89,normal
10500,22,686,4770,2518.28,normal
10501,69,2967,2969,4218.94,normal
10502,56,3564,1536,6892.14,normal
10503,72,878,108,2142.97,normal
10504,29,1624,3561,4083.85,normal
10505,19,3768,822,3431.44,normal
10506,83,4161,4912,1423.85,normal
10507,74,2630,2700,2126.79,normal
10508,53,4040,4975,7671.66,normal
10509,25,3100,1512,1994.26,normal
10510,7,3676,1683,2848.56,normal
10511,72,1457,173,2568.3,normal
10512,81,1055,2151,1102.74,normal
10513,44,3397,2286,1522.74,normal
10514,30,2581,3721,6203.71,normal
10515,24,1162,978,4064.86,normal
10516,22,4058,3942,5953.75,normal
10517,48,1389,4306,4452.5,normal
10518,50,153,4122,2209.1,normal
10519,0,1467,1828,4059.39,normal
10520,38,1606,3415,2077.3,normal
10521,18,1287,1188,3368.91,normal
10522,22,2362,4952,5938.54,normal
10523,34,1787,1477,3118.46,normal
10524,26,996,4458,2391.26,normal
10525,49,2463,331,1741.84,normal
10526,28,4387,2797,3106.8,normal
10527,34,1188,2998,6392.23,normal
10528,54,1384,3108,1873.68,normal
10529,67,2699,47,9922.85,normal
10530,20,2227,3244,2962.0,normal
10531,35,949,1922,3671.16,normal
10532,18,3039,273,3037.25,normal
10533,14,1678,3363,4122.02,normal
10534,11,3774,3618,4960.38,normal
10535,28,2115,3981,3622.05,normal
10536,42,3700,916,3217.1,normal
10537,53,4130,1795,1554.39,normal
10538,65,2037,4509,2364.91,normal
10539,61,408,2653,4162.22,normal
10540,39,63,4947,4820.72,normal
10541,61,2303,4792,3959.37,normal
10542,40,3697,1821,3097.23,normal
10543,43,322,1621,5014.99,normal
10544,73,2759,819,1994.0,normal
10545,1,180,22,2969.97,normal
10546,1,2304,2625,2444.69,normal
10547,18,1001,555,6474.4,normal
10548,89,3563,3148,1727.74,normal
10549,72,3308,1147,2399.39,normal
10550,45,3925,4028,4063.82,normal
10551,16,336,2732,4053.61,normal
10552,14,174,4817,3101.01,normal
10553,59,1346,2440,3795.25,normal
10554,61,4465,1451,2410.47,normal
10555,11,3239,4704,2637.38,normal
10556,66,4265,1433,762.79,normal
10557,24,3873,3286,4805.3,normal
10558,63,3820,198,6816.38,normal
10559,32,977,4155,3187.15,normal
10560,60,3120,4579,2814.06,normal
10561,78,537,827,5043.96,normal
10562,23,1236,4711,3029.35,normal
10563,50,233,3099,6072.35,normal
10564,80,1726,1964,4845.47,normal
10565,27,3436,4472,4924.22,normal
10566,68,894,618,3481.51,normal
10567,45,4693,4832,2766.97,normal
10568,44,4110,2534,2084.66,normal
10569,84,2053,915,3218.56,normal
10570,72,565,4713,1003.77,normal
10571,67,1031,2137,2389.78,normal
10572,70,2391,3458,1938.7,normal
10573,76,1168,652,2390.52,normal
10574,53,2117,787,1698.69,normal
10575,43,2349,2115,5189.64,normal
10576,84,4631,6,2058.98,normal
10577,30,1439,394,4652.67,normal
10578,62,965,63,4098.81,normal
10579,38,3915,4887,5072.44,normal
10580,75,263,61,4044.3,normal
10581,26,2318,120,2473.46,normal
10582,24,4846,680,2287.64,normal
10583,4,3502,1185,2434.4,normal
10584,53,1613,1487,1978.14,normal
10585,24,847,4644,4066.44,normal
10586,43,3412,1174,3468.98,normal
10587,88,3246,1569,2956.81,normal
10588,11,959,4724,6341.12,normal
10589,82,3761,652,4931.89,normal
10590,71,2675,821,1869.67,normal
10591,80,2471,3958,2664.22,normal
10592,46,4985,1604,2562.2,normal
10593,43,3261,3252,1545.97,normal
10594,33,2040,616,6268.34,normal
10595,61,4063,4307,3044.88,normal
10596,13,4182,1114,2646.23,normal
10597,41,3931,2250,4490.19,normal
10598,74,4592,853,2311.98,normal
10599,49,1616,3176,2998.65,normal
10600,9,3784,4379,1565.14,normal
10601,38,2779,143,1920.84,normal
10602,7,3519,4463,2510.12,normal
10603,13,4211,2261,5781.32,normal
10604,17,4336,3065,3795.07,normal
10605,30,233,1302,2905.58,normal
10606,77,1298,3664,5010.52,normal
10607,74,447,4571,3305.88,normal
10608,2,1202,1084,1328.78,normal
10609,20,2336,198,3068.27,normal
10610,14,3023,43,3810.88,normal
10611,49,4481,2867,5118.97,normal
10612,63,1915,556,8654.43,normal
10613,0,1777,488,1772.38,normal
10614,41,37,1677,8017.71,normal
10615,48,2640,3923,1183.79,normal
10616,16,528,3822,5777.69,normal
10617,43,2687,1560,3806.31,normal
10618,71,378,987,4068.78,normal
10619,38,4375,436,9761.57,normal
10620,42,3566,3886,4074.76,normal
10621,68,44,4358,2535.51,normal
10622,73,4702,752,1781.11,normal
10623,64,2128,3857,2878.45,normal
10624,46,2695,2239,4501.46,normal
10625,78,4104,4592,2060.9,normal
10626,56,3209,1884,3382.86,normal
10627,69,2790,2236,4109.71,normal
10628,4,1015,118,5242.33,normal
10629,60,253,1506,5039.8,normal
10630,32,4355,4046,1412.43,normal
10631,54,3007,3787,4293.24,normal
10632,74,3575,1554,4588.69,normal
10633,29,2680,2389,1958.14,normal
10634,52,2115,1079,1780.11,normal
10635,44,4304,2320,1141.2,normal
10636,14,122,2396,2691.64,normal
10637,38,1520,13,1945.23,normal
10638,67,4527,981,4758.35,normal
10639,36,1440,2249,3176.26,normal
10640,87,3402,2576,6968.3,normal
10641,68,2681,1247,4466.36,normal
10642,56,4612,4268,4480.92,normal
10643,15,4903,3620,2188.61,normal
10644,85,2506,1787,2794.67,normal
10645,20,1747,4215,5111.63,normal
10646,66,2627,3581,2147.59,normal
10647,55,2652,3881,2675.91,normal
10648,38,3792,4376,2282.8,normal
10649,5,3909,4382,2766.33,normal
10650,76,2273,1231,2349.06,normal
10651,62,4184,2348,7270.88,normal
10652,61,3429,1265,2120.82,normal
10653,31,1532,1463,2910.05,normal
10654,36,4685,3807,2148.1,normal
10655,74,4342,2353,2462.06,normal
10656,4,3664,3544,10000.0,normal
10657,75,2902,4705,3362.79,normal
10658,43,1331,508,1710.4,normal
10659,79,2213,3194,4201.09,normal
10660,49,1937,4825,2948.06,normal
10661,65,2094,4606,2550.0,normal
10662,89,4373,966,4747.42,normal
10663,8,642,136,3927.99,normal
10664,4,4518,2719,5722.32,normal
10665,88,3364,3380,4490.57,normal
10666,32,433,1824,7429.42,normal
10667,49,1169,4824,3382.05,normal
10668,77,2378,3410,2087.09,normal
10669,18,4560,4556,2302.45,normal
10670,38,136,3472,5339.54,normal
10671,16,2660,4178,2340.05,normal
10672,69,1443,3909,2518.01,normal
10673,76,1365,2513,4111.8,normal
10674,59,4976,4099,10000.0,normal
10675,41,804,3798,3034.67,normal
10676,60,48,4933,1332.48,normal
10677,2,3894,4807,4868.75,normal
10678,45,2757,2291,2255.95,normal
10679,83,2084,3917,3073.82,normal
10680,42,4540,2594,2343.1,normal
10681,33,4681,4370,2282.68,normal
10682,0,1229,932,9954.16,normal
10683,23,895,3437,2225.92,normal
10684,3,649,3645,1238.77,normal
10685,33,2885,967,3637.94,normal
10686,69,4750,2148,6525.73,normal
10687,13,2398,4953,548.53,normal
10688,72,2836,3690,4307.41,normal
10689,82,866,2162,3280.91,normal
10690,80,3214,915,2368.0,normal
10691,79,4664,2020,1205.3,normal
10692,68,4064,3933,972.2,normal
10693,75,1778,1808,2522.13,normal
10694,15,4539,2275,906.91,normal
10695,46,2030,976,1453.73,normal
10696,66,2241,2199,5707.38,normal
10697,75,4932,3862,2352.84,normal
10698,24,195,1764,1598.34,normal
10699,30,4838,3492,2265.79,normal
10700,71,1485,4970,2215.41,normal
10701,54,3312,1714,2634.87,normal
10702,1,3722,1575,2622.06,normal
10703,38,4796,3460,1559.65,normal
10704,70,1186,1896,9668.95,normal
10705,39,1019,2507,3553.88,normal
10706,37,1902,347,5147.9,normal
10707,2,3068,3560,1232.37,normal
10708,41,4106,4636,3034.94,normal
10709,66,4345,4739,7160.85,normal
10710,49,851,1483,1642.14,normal
10711,29,4279,3912,5882.67,normal
10712,87,3563,1860,2624.29,normal
10713,25,4707,1195,3769.5,normal
10714,20,3354,3974,1756.93,normal
10715,10,500,4888,2133.85,normal
10716,32,1111,370,3670.2,normal
10717,58,3593,178,4613.34,normal
10718,72,1689,2363,3867.59,normal
10719,71,2810,3683,1496.74,normal
10720,82,3944,3077,6894.19,normal
10721,70,4010,519,2496.27,normal
10722,74,934,3337,4370.76,normal
10723,64,4542,700,3096.58,normal
10724,46,4457,4652,2513.16,normal
10725,79,3131,4483,2433.52,normal
10726,41,2388,980,3858.87,normal
10727,42,1647,1691,3585.88,normal
10728,89,3437,999,3052.4,normal
10729,33,4762,114,2637.65,normal
10730,61,1046,1202,3007.95,normal
10731,75,2571,1593,1418.12,normal
10732,15,3883,33,2378.47,normal
10733,2,4262,2209,2062.84,normal
10734,89,3207,4010,5425.65,normal
10735,89,289,3016,2714.9,normal
10736,79,4939,4280,4019.14,normal
10737,73,356,1150,1220.2,normal
10738,23,889,1746,1327.17,normal
10739,26,4060,4442,4070.42,normal
10740,79,1133,3010,1626.03,normal
10741,5,3447,1108,3305.43,normal
10742,87,4000,2890,3621.25,normal
10743,51,218,2212,2026.87,normal
10744,10,3901,110,6488.24,normal
10745,15,4113,4286,5669.16,normal
10746,67,768,1221,2514.13,normal
10747,31,1906,1323,2069.58,normal
10748,89,1572,2591,1823.1,normal
10749,60,3058,4147,2494.27,normal
10750,88,4402,382,2128.1,normal
10751,79,2491,4271,3746.44,normal
10752,28,1356,3817,3375.19,normal
10753,35,4389,1709,2200.94,normal
10754,69,398,381,5840.18,normal
10755,73,926,1685,1456.37,normal
10756,80,2655,3325,4324.47,normal
10757,14,340,3945,1605.65,normal
10758,66,661,1381,3352.37,normal
10759,1,2074,4170,7167.48,normal
10760,68,1414,162,2140.97,normal
10761,71,2732,1494,3967.63,normal
10762,88,3233,3374,5151.36,normal
10763,83,3639,3529,4951.6,normal
10764,56,1256,394,2721.54,normal
10765,7,4210,3586,2272.82,normal
10766,48,536,1520,2283.44,normal
10767,63,4577,4084,1513.23,normal
10768,69,879,1409,5620.33,normal
10769,69,4637,3409,6697.63,normal
10770,47,2299,3322,4572.33,normal
10771,11,2966,3731,1267.82,normal
10772,46,4021,2605,4827.1,normal
10773,14,1318,2992,5666.87,normal
10774,0,4072,474,3306.59,normal
10775,10,3510,4093,1942.31,normal
10776,39,177,2385,2410.12,normal
10777,52,1605,1869,3454.54,normal
10778,86,2187,550,3889.96,normal
10779,8,3628,2093,4884.17,normal
10780,65,1382,3313,5323.52,normal
10781,67,1158,3561,1693.52,normal
10782,89,4087,2841,3715.52,normal
10783,60,862,2485,2118.14,normal
10784,49,0,2278,3427.7,normal
10785,9,901,958,3493.2,normal
10786,6,3947,338,3066.06,normal
10787,61,2820,4090,4206.88,normal
10788,37,2952,1547,4294.31,normal
10789,27,4126,4057,5436.61,normal
10790,69,4565,2194,1280.15,normal
10791,52,3334,3177,3536.53,normal
10792,55,4395,696,4185.64,normal
10793,67,2694,3401,4200.09,normal
10794,23,2943,1990,3711.69,normal
10795,72,2309,2512,3876.9,normal
10796,25,1276,1289,1896.05,normal
10797,17,1768,1154,3711.82,normal
10798,24,960,4047,4855.58,normal
10799,72,4021,1786,3107.55,normal
10800,65,2018,4478,10000.0,normal
10801,23,3101,3465,2141.9,normal
10802,8,2182,2684,2024.22,normal
10803,27,2235,3075,2126.37,normal
10804,34,2751,4736,2619.37,normal
10805,85,3262,4787,5040.22,normal
10806,11,212,2051,991.03,normal
10807,77,425,4530,3702.85,normal
10808,69,19,3451,4199.51,normal
10809,47,45,110,4125.07,normal
10810,32,2120,3512,3784.54,normal
10811,59,4685,3630,3864.11,normal
10812,2,69,220,3312.61,normal
10813,89,1200,932,3713.2,normal
10814,20,517,4204,10000.0,normal
10815,60,4877,1177,3614.95,normal
10816,70,1836,656,4871.03,normal
10817,81,4364,1269,4849.06,normal
10818,10,4660,1726,4077.97,normal
10819,43,3238,3153,2345.36,normal
10820,2,155,4277,1983.73,normal
10821,37,3914,401,5400.89,normal
10822,31,4362,1626,3232.05,normal
10823,7,4770,1337,2440.3,normal
10824,74,3987,4460,2556.12,normal
10825,12,3491,1984,1842.25,normal
10826,27,4878,1802,5135.79,normal
10827,65,3736,2149,2041.92,normal
10828,83,1642,2114,1361.1,normal
10829,57,2291,1202,4574.97,normal
10830,85,1175,2326,2173.6,normal
10831,30,3861,4598,5755.78,normal
10832,50,3123,4090,2880.16,normal
10833,49,1080,3447,4613.38,normal
10834,40,2997,2692,2133.75,normal
10835,46,1747,783,4508.69,normal
10836,48,2596,388,3168.21,normal
10837,45,35,3751,3145.41,normal
10838,31,1647,4165,2767.7,normal
10839,29,814,566,3338.51,normal
10840,71,3828,3414,2973.78,normal
10841,21,2657,3990,2635.02,normal
10842,32,3563,1209,2178.17,normal
10843,70,3340,1270,2168.49,normal
10844,56,4589,630,3387.99,normal
10845,29,1943,70,2831.26,normal
10846,37,4177,2052,1234.34,normal
10847,11,4972,261,3807.02,normal
10848,65,282,1366,2406.37,normal
10849,63,726,543,3870.51,normal
10850,51,4197,4021,1776.61,normal
10851,56,3381,4412,4560.48,normal
10852,39,4770,3102,2381.83,normal
10853,34,1154,1000,4744.19,normal
10854,40,4937,1968,4895.05,normal
10855,38,955,1501,4733.66,normal
10856,52,575,4257,6555.02,normal
10857,27,4114,5,3518.4,normal
10858,42,4871,1407,4963.14,normal
10859,42,1197,4243,1866.2,normal
10860,62,423,1646,2152.84,normal
10861,71,453,3396,3757.54,normal
10862,13,3631,1764,2031.23,normal
10863,49,2478,1185,3580.57,normal
10864,74,3797,3628,3264.49,normal
10865,2,1705,3010,3844.52,normal
10866,84,2378,2346,3292.06,normal
10867,67,551,3939,4133.34,normal
10868,59,1726,855,2517.53,normal
10869,17,1371,2960,1277.71,normal
10870,55,4103,1731,3981.52,normal
10871,56,1157,1818,4765.98,normal
10872,35,3282,255,3645.81,normal
10873,53,1911,883,2986.18,normal
10874,74,2307,3517,3270.52,normal
10875,13,1369,4969,2354.84,normal
